# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag
0.0152 0.01508 8.00000 0.0900000036 1.0816895962    0.090 -2.755  3.4013  4.704    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.31e-16      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 11.658 21.034 17.129 15.591 13.173 11.701
0.0152 0.01508 8.00000 0.0931723639 1.1114013195    0.093 -2.730  3.4048  4.708    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.44e-16      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 11.594 20.977 17.067 15.528 13.109 11.637
0.0152 0.01508 8.00000 0.1000000015 1.1711064577    0.100 -2.675  3.4126  4.715    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.73e-16      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 11.457 20.852 16.933 15.391 12.972 11.500
0.0152 0.01508 8.00000 0.1009420455 1.1789277792    0.101 -2.668  3.4135  4.716    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.77e-16      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 11.441 20.837 16.917 15.375 12.955 11.483
0.0152 0.01508 8.00000 0.1116045266 1.2613248825    0.112 -2.593  3.4232  4.724    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.22e-16      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 11.254 20.359 16.535 15.003 12.659 11.255
0.0152 0.01508 8.00000 0.1200000122 1.3193155527    0.120 -2.538  3.4310  4.731    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.58e-16      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 11.116 19.827 16.136 14.617 12.375 11.062
0.0152 0.01508 8.00000 0.1400000006 1.4384527206    0.140 -2.432  3.4434  4.741    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.36e-16      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 10.849 19.025 15.501 14.016 11.914 10.720
0.0152 0.01508 8.00000 0.1422024220 1.4502121210    0.142 -2.421  3.4447  4.742    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.44e-16      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 10.822 18.946 15.438 13.955 11.869 10.685
0.0152 0.01508 8.00000 0.1599999964 1.5372931957    0.160 -2.338  3.4543  4.750    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.16e-16      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 10.616 18.346 14.956 13.487 11.523 10.426
0.0152 0.01508 8.00000 0.2000000030 1.6938791275    0.200 -2.186  3.4712  4.761    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.72e-16      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 10.234 17.335 14.126 12.675 10.926 9.963
0.0152 0.01508 8.00000 0.2232969105 1.7674176693    0.223 -2.112  3.4788  4.766    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.62e-16      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 10.049 16.895 13.754 12.311 10.657 9.748
0.0152 0.01508 8.00000 0.2500000000 1.8403258324    0.250 -2.035  3.4867  4.770    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.68e-16      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.858 16.457 13.376 11.929 10.381 9.529
0.0152 0.01508 8.00000 0.2923896313 1.9374169111    0.292 -1.928  3.4967  4.771    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.14e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.590 15.903 12.893 11.457 10.023 9.232
0.0152 0.01508 8.00000 0.3000000119 1.9529139996    0.300 -1.910  3.4984  4.771    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.546 15.814 12.815 11.383 9.965 9.184
0.0152 0.01508 8.00000 0.3500000238 2.0434176922    0.350 -1.796  3.5087  4.765    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.43e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.260 15.270 12.334 10.924 9.602 8.874
0.0152 0.01508 8.00000 0.4000000358 2.1185026169    0.400 -1.681  3.5194  4.750    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.77e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.972 14.742 11.858 10.467 9.242 8.567
0.0152 0.01508 8.00000 0.4500000477 2.1822810173    0.450 -1.558  3.5314  4.727    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.26e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.666 14.205 11.361 9.991 8.865 8.245
0.0152 0.01508 8.00000 0.5000000000 2.2374541759    0.500 -1.421  3.5474  4.699    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.02e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.322 13.611 10.792 9.445 8.441 7.888
