# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag
0.0152 0.01508 7.60206 0.2792747319 1.9094403982    0.279 -1.718  3.4869  4.501    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.58e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.065 15.454 12.533 11.134 9.595 8.745
0.0152 0.01508 7.60206 0.2907268703 1.9339611530    0.291 -1.691  3.4895  4.502    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.69e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.997 15.313 12.405 11.002 9.499 8.668
0.0152 0.01508 7.60206 0.3000000119 1.9529139996    0.300 -1.670  3.4916  4.504    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.78e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.946 15.211 12.311 10.912 9.430 8.611
0.0152 0.01508 7.60206 0.3125457168 1.9773768187    0.312 -1.644  3.4941  4.506    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.88e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.881 15.088 12.199 10.805 9.345 8.539
0.0152 0.01508 7.60206 0.3500000238 2.0434176922    0.350 -1.572  3.5011  4.511    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.2e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.701 14.748 11.889 10.509 9.111 8.341
0.0152 0.01508 7.60206 0.3775706887 2.0864226818    0.378 -1.523  3.5061  4.514    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.44e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.577 14.520 11.677 10.307 8.951 8.206
0.0152 0.01508 7.60206 0.4000000358 2.1185026169    0.400 -1.485  3.5099  4.517    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.63e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.482 14.347 11.517 10.155 8.830 8.103
0.0152 0.01508 7.60206 0.4500000477 2.1822810173    0.450 -1.400  3.5188  4.518    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.16e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.270 13.972 11.162 9.811 8.560 7.875
0.0152 0.01508 7.60206 0.4770605266 2.2130758762    0.477 -1.356  3.5239  4.520    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.46e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.159 13.776 10.972 9.627 8.418 7.757
0.0152 0.01508 7.60206 0.5000000000 2.2374541759    0.500 -1.320  3.5278  4.520    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.73e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.070 13.625 10.825 9.484 8.307 7.662
0.0152 0.01508 7.60206 0.5125037432 2.2499830723    0.512 -1.301  3.5302  4.521    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.88e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.022 13.538 10.740 9.402 8.244 7.611
0.0152 0.01508 7.60206 0.5478197336 2.2818450928    0.547 -1.239  3.5371  4.516    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.47e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.868 13.282 10.488 9.159 8.053 7.449
0.0152 0.01508 7.60206 0.5500000119 2.2836582661    0.550 -1.235  3.5376  4.516    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.51e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.858 13.266 10.472 9.144 8.041 7.439
0.0152 0.01508 7.60206 0.5688200593 2.2986493111    0.569 -1.203  3.5419  4.515    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.84e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.777 13.126 10.332 9.007 7.939 7.355
0.0152 0.01508 7.60206 0.6000000238 2.3211214542    0.600 -1.139  3.5501  4.507    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.64e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.617 12.861 10.062 8.743 7.738 7.189
0.0152 0.01508 7.60206 0.6194635630 2.3338379860    0.619 -1.102  3.5560  4.508    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.09e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.526 12.700 9.893 8.574 7.618 7.095
0.0152 0.01508 7.60206 0.6356652379 2.3437433243    0.636 -1.069  3.5614  4.508    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.53e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.441 12.554 9.738 8.419 7.507 7.009
0.0152 0.01508 7.60206 0.6499999762 2.3520355225    0.650 -1.032  3.5673  4.504    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.13e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.718e-03 -1.000 1.527e-02 7.349 12.398 9.571 8.252 7.388 6.916
0.0152 0.01508 7.60206 0.6581249833 2.3565514088    0.658 -1.011  3.5711  4.503    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.49e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.718e-03 -1.000 1.527e-02 7.296 12.305 9.472 8.152 7.319 6.863
0.0152 0.01508 7.60206 0.6924126148 2.3742737770    0.693 -0.910  3.5901  4.501    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.718e-03 -1.000 1.527e-02 7.045 11.868 9.000 7.691 6.996 6.618
0.0152 0.01508 7.60206 0.7000000477 2.3779268265    0.700 -0.885  3.5951  4.500    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.718e-03 -1.000 1.527e-02 6.982 11.758 8.882 7.582 6.917 6.557
0.0152 0.01508 7.60206 0.7162392735 2.3854470253    0.716 -0.813  3.6173  4.527    0  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -1.24e-14      0.00 7.092e-01 2.755e-01 2.734e-03 7.405e-04 6.719e-03 -1.000 1.527e-02 6.802 11.350 8.454 7.205 6.671 6.386
0.0152 0.01508 7.60206 0.7332742214 2.3929252625    0.733 -0.737  3.6396  4.551    0  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -1.42e-14      0.00 7.092e-01 2.755e-01 2.721e-03 7.401e-04 6.719e-03 -1.000 1.527e-02 6.613 10.830 7.994 6.834 6.425 6.211
0.0152 0.01508 7.60206 0.7466819882 2.3985359669    0.747 -0.677  3.6562  4.565    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.59e-14      0.00 7.092e-01 2.755e-01 2.712e-03 7.399e-04 6.719e-03 -1.000 1.527e-02 6.462 10.306 7.642 6.572 6.238 6.066
0.0152 0.01508 7.60206 0.7500000000 2.3998889923    0.750 -0.662  3.6602  4.568    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.64e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 6.425 10.172 7.557 6.511 6.194 6.030
0.0152 0.01508 7.60206 0.7670024633 2.4066112041    0.767 -0.603  3.6703  4.559    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.87e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 6.277 9.783 7.295 6.315 6.029 5.885
0.0152 0.01508 7.60206 0.7910925150 2.4155690670    0.791 -0.518  3.6856  4.549    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.27e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 6.066 9.217 6.928 6.046 5.800 5.682
0.0152 0.01508 7.60206 0.8000000119 2.4187245369    0.800 -0.488  3.6913  4.546    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.43e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 5.989 9.020 6.798 5.952 5.718 5.609
0.0152 0.01508 7.60206 0.8200746775 2.4255480766    0.820 -0.420  3.7040  4.540    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.83e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 5.821 8.584 6.523 5.750 5.543 5.452
0.0152 0.01508 7.60206 0.8287867904 2.4283912182    0.828 -0.392  3.7095  4.538    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.01e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 5.749 8.405 6.410 5.666 5.469 5.386
0.0152 0.01508 7.60206 0.8500000238 2.4350347519    0.850 -0.343  3.7189  4.538    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.33e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.526e-02 5.629 8.104 6.222 5.527 5.347 5.278
0.0152 0.01508 7.60206 0.8944975138 2.4478006363    0.894 -0.261  3.7362  4.547    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.91e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.397e-04 6.718e-03 -1.000 1.526e-02 5.423 7.599 5.911 5.296 5.144 5.097
0.0152 0.01508 7.60206 0.9000000358 2.4492788315    0.899 -0.254  3.7377  4.549    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.96e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.397e-04 6.718e-03 -1.000 1.527e-02 5.406 7.557 5.885 5.277 5.128 5.083
0.0152 0.01508 7.60206 0.9204960465 2.4546060562    0.920 -0.231  3.7427  4.556    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -4.1e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.397e-04 6.718e-03 -1.000 1.527e-02 5.348 7.410 5.799 5.214 5.074 5.035
0.0152 0.01508 7.60206 0.9500000477 2.4618122578    0.950 -0.193  3.7492  4.557    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -4.4e-14      0.00 7.093e-01 2.755e-01 2.709e-03 7.396e-04 6.718e-03 -1.000 1.527e-02 5.252 7.194 5.667 5.115 4.985 4.954
0.0152 0.01508 7.60206 0.9704274535 2.4665076733    0.970 -0.169  3.7529  4.558    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.59e-14      0.00 7.093e-01 2.754e-01 2.709e-03 7.396e-04 6.718e-03 -1.000 1.527e-02 5.194 7.074 5.591 5.056 4.931 4.905
0.0152 0.01508 7.60206 1.0000000000 2.4729156494    1.000 -0.124  3.7588  4.550    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.05e-14      0.00 7.093e-01 2.754e-01 2.709e-03 7.396e-04 6.718e-03 -1.000 1.527e-02 5.080 6.864 5.449 4.942 4.826 4.806
0.0152 0.01508 7.60206 1.0233886242 2.4776830673    1.023 -0.088  3.7631  4.541    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.28e-14      0.00 7.093e-01 2.754e-01 2.708e-03 7.395e-04 6.717e-03 -1.000 1.527e-02 4.990 6.709 5.340 4.852 4.742 4.728
0.0152 0.01508 7.60206 1.0499999523 2.4828116894    1.050 -0.037  3.7692  4.525    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.74e-14      0.00 7.093e-01 2.754e-01 2.708e-03 7.395e-04 6.717e-03 -1.000 1.527e-02 4.862 6.492 5.184 4.724 4.625 4.618
0.0152 0.01508 7.60206 1.1000000238 2.4916803837    1.099  0.059  3.7798  4.492    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -6.7e-14      0.00 7.094e-01 2.753e-01 2.708e-03 7.393e-04 6.715e-03 -1.000 1.527e-02 4.623 6.110 4.900 4.489 4.406 4.412
0.0152 0.01508 7.60206 1.1221781969 2.4953243732    1.121  0.101  3.7844  4.476    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.15e-14      0.00 7.094e-01 2.753e-01 2.707e-03 7.393e-04 6.714e-03 -1.000 1.527e-02 4.516 5.954 4.776 4.385 4.310 4.320
0.0152 0.01508 7.60206 1.1499999762 2.4996678829    1.149  0.154  3.7903  4.458    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.75e-14      0.00 7.095e-01 2.753e-01 2.707e-03 7.391e-04 6.713e-03 -1.000 1.524e-02 4.386 5.763 4.624 4.259 4.192 4.210
0.0152 0.01508 7.60206 1.2000000477 2.5068950653    1.200  0.249  3.8010  4.424    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.89e-14      0.00 7.095e-01 2.752e-01 2.707e-03 7.390e-04 6.712e-03 -1.000 1.527e-02 4.148 5.430 4.349 4.030 3.981 4.010
0.0152 0.01508 7.60206 1.2500000000 2.5134611130    1.250  0.341  3.8116  4.393    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-13      0.00 7.096e-01 2.752e-01 2.707e-03 7.390e-04 6.712e-03 -1.000 1.527e-02 3.918 5.126 4.086 3.811 3.778 3.818
0.0152 0.01508 7.60206 1.2654309273 2.5153675079    1.265  0.369  3.8152  4.384    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-13      0.00 7.096e-01 2.752e-01 2.707e-03 7.390e-04 6.712e-03 -1.000 1.527e-02 3.848 5.037 4.005 3.743 3.716 3.760
0.0152 0.01508 7.60206 1.2999999523 2.5194499493    1.300  0.425  3.8215  4.365    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-13      0.00 7.096e-01 2.751e-01 2.706e-03 7.389e-04 6.712e-03 -1.000 1.527e-02 3.708 4.870 3.847 3.608 3.591 3.642
0.0152 0.01508 7.60206 1.3500001431 2.5249314308    1.350  0.502  3.8310  4.342    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.16e-13      0.00 7.097e-01 2.751e-01 2.706e-03 7.389e-04 6.711e-03 -1.000 1.522e-02 3.515 4.641 3.627 3.422 3.420 3.482
0.0152 0.01508 7.60206 1.4000000954 2.5299651623    1.400  0.575  3.8407  4.324    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-13      0.00 7.097e-01 2.751e-01 2.706e-03 7.389e-04 6.711e-03 -1.000 1.520e-02 3.332 4.434 3.419 3.248 3.262 3.334
0.0152 0.01508 7.60206 1.4500000477 2.5346016884    1.450  0.643  3.8515  4.315    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.14e-13      0.00 7.097e-01 2.751e-01 2.706e-03 7.388e-04 6.711e-03 -1.000 1.526e-02 3.163 4.243 3.224 3.089 3.122 3.205
0.0152 0.01508 7.60206 1.5000000000 2.5388846397    1.500  0.708  3.8636  4.313    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-13      0.00 7.097e-01 2.750e-01 2.705e-03 7.388e-04 6.710e-03 -1.000 1.526e-02 3.000 4.062 3.034 2.940 2.992 3.089
0.0152 0.01508 7.60206 1.5500001907 2.5428512096    1.550  0.770  3.8769  4.318    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.88e-14      0.00 7.097e-01 2.750e-01 2.705e-03 7.387e-04 6.710e-03 -1.000 1.526e-02 2.844 3.894 2.852 2.801 2.876 2.986
0.0152 0.01508 7.60206 1.6000000238 2.5465342999    1.600  0.831  3.8902  4.324    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.66e-14      0.00 7.098e-01 2.750e-01 2.705e-03 7.386e-04 6.709e-03 -1.000 1.526e-02 2.693 3.734 2.677 2.668 2.767 2.890
0.0152 0.01508 7.60206 1.6500000954 2.5499615669    1.649  0.888  3.9027  4.330    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.72e-14      0.00 7.098e-01 2.749e-01 2.705e-03 7.386e-04 6.708e-03 -1.000 1.525e-02 2.550 3.586 2.515 2.548 2.668 2.802
0.0152 0.01508 7.60206 1.7000000477 2.5531582832    1.699  0.944  3.9146  4.335    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.098e-01 2.749e-01 2.705e-03 7.385e-04 6.708e-03 -1.000 1.525e-02 2.411 3.443 2.363 2.435 2.575 2.719
0.0152 0.01508 7.60206 1.7500000000 2.5561456680    1.749  0.997  3.9260  4.339    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.098e-01 2.749e-01 2.704e-03 7.385e-04 6.708e-03 -1.000 1.526e-02 2.277 3.305 2.221 2.331 2.488 2.640
0.0152 0.01508 7.60206 1.8000000715 2.5589430332    1.799  1.049  3.9367  4.343    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.099e-01 2.749e-01 2.704e-03 7.384e-04 6.707e-03 -1.000 1.524e-02 2.147 3.170 2.092 2.235 2.407 2.566
0.0152 0.01508 7.60206 1.8500000238 2.5615673065    1.849  1.098  3.9467  4.346    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.099e-01 2.749e-01 2.704e-03 7.384e-04 6.707e-03 -1.000 1.524e-02 2.025 3.042 1.978 2.148 2.332 2.496
0.0152 0.01508 7.60206 1.9000000954 2.5640332699    1.899  1.146  3.9562  4.348    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.099e-01 2.749e-01 2.704e-03 7.383e-04 6.706e-03 -1.000 1.524e-02 1.906 2.917 1.874 2.065 2.260 2.429
0.0152 0.01508 7.60206 1.9500001669 2.5663545132    1.950  1.192  3.9655  4.350    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.099e-01 2.748e-01 2.704e-03 7.383e-04 6.706e-03 -1.000 1.523e-02 1.790 2.797 1.778 1.987 2.192 2.365
0.0152 0.01508 7.60206 2.0000000000 2.5685424805    2.000  1.237  3.9742  4.351    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.099e-01 2.748e-01 2.704e-03 7.383e-04 6.706e-03 -1.000 1.527e-02 1.678 2.684 1.689 1.914 2.127 2.304
0.0152 0.01508 7.60206 2.0499999523 2.5706083775    2.050  1.280  3.9825  4.351    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.100e-01 2.748e-01 2.704e-03 7.382e-04 6.705e-03 -1.000 1.525e-02 1.570 2.576 1.606 1.845 2.064 2.244
0.0152 0.01508 7.60206 2.0999999046 2.5725615025    2.099  1.322  3.9904  4.351    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.100e-01 2.748e-01 2.703e-03 7.382e-04 6.705e-03 -1.000 1.522e-02 1.464 2.471 1.527 1.778 2.002 2.186
0.0152 0.01508 7.60206 2.1500000954 2.5744106770    2.149  1.364  3.9981  4.351    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.100e-01 2.748e-01 2.703e-03 7.382e-04 6.705e-03 -1.000 1.523e-02 1.361 2.369 1.453 1.714 1.944 2.130
0.0152 0.01508 7.60206 2.2000000477 2.5761635303    2.199  1.404  4.0054  4.350    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.100e-01 2.747e-01 2.704e-03 7.381e-04 6.705e-03 -1.000 1.527e-02 1.261 2.271 1.381 1.650 1.885 2.074
0.0152 0.01508 7.60206 2.2500000000 2.5778269768    2.249  1.443  4.0125  4.349    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.100e-01 2.748e-01 2.703e-03 7.381e-04 6.704e-03 -1.000 1.526e-02 1.163 2.175 1.312 1.590 1.829 2.020
0.0152 0.01508 7.60206 2.2999999523 2.5794074535    2.299  1.481  4.0193  4.348    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.100e-01 2.747e-01 2.703e-03 7.381e-04 6.704e-03 -1.000 1.526e-02 1.068 2.082 1.246 1.530 1.772 1.966
0.0152 0.01508 7.60206 2.4000000954 2.5823426247    2.399  1.554  4.0321  4.345    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.100e-01 2.747e-01 2.703e-03 7.381e-04 6.704e-03 -1.000 1.523e-02 0.885 1.904 1.119 1.415 1.663 1.862
0.0152 0.01508 7.60206 2.4310631752 2.5831978321    2.430  1.576  4.0359  4.343    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.099e-01 2.748e-01 2.704e-03 7.383e-04 6.706e-03 -1.000 1.523e-02 0.831 1.851 1.081 1.380 1.630 1.830
0.0152 0.01508 7.60206 2.5999999046 2.5874414444    2.600  1.691  4.0555  4.336    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.542 1.573 0.883 1.196 1.454 1.662
0.0152 0.01508 7.60206 2.8000001907 2.5917119980    2.800  1.819  4.0766  4.325    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.223 1.271 0.666 0.991 1.257 1.474
0.0152 0.01508 7.60206 3.0000000000 2.5953342915    3.000  1.937  4.0956  4.313    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.072 0.998 0.466 0.801 1.072 1.298
0.0152 0.01508 7.60206 3.1898968220 2.5982947350    3.189  2.042  4.1122  4.300    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.336 0.759 0.289 0.632 0.908 1.140
0.0152 0.01508 7.60206 3.2000000477 2.5984411240    3.199  2.048  4.1131  4.300    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.349 0.747 0.280 0.623 0.899 1.132
0.0152 0.01508 7.60206 3.3552336693 2.6005611420    3.354  2.129  4.1257  4.289    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.553 0.569 0.143 0.493 0.772 1.010
