# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag
0.0152 0.01508 7.90309 0.1725558490 1.5914845467    0.173 -2.225  3.4588  4.687    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.28e-16      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 10.332 17.809 14.528 13.074 11.177 10.120
0.0152 0.01508 7.90309 0.2000000030 1.6938791275    0.200 -2.124  3.4699  4.694    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.63e-16      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 10.079 17.161 13.989 12.550 10.788 9.816
0.0152 0.01508 7.90309 0.2500000000 1.8403258324    0.250 -1.976  3.4850  4.704    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.2e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.709 16.308 13.254 11.820 10.252 9.388
0.0152 0.01508 7.90309 0.3000000119 1.9529139996    0.300 -1.855  3.4967  4.709    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.43e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.408 15.683 12.704 11.279 9.844 9.053
0.0152 0.01508 7.90309 0.3500000238 2.0434176922    0.350 -1.747  3.5065  4.707    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.7e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.138 15.171 12.248 10.843 9.499 8.759
0.0152 0.01508 7.90309 0.4000000358 2.1185026169    0.400 -1.642  3.5165  4.700    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.04e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.876 14.688 11.810 10.423 9.169 8.478
0.0152 0.01508 7.90309 0.4500000477 2.1822810173    0.450 -1.536  3.5273  4.688    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.49e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.610 14.213 11.369 9.999 8.836 8.196
0.0152 0.01508 7.90309 0.4666060209 2.2014544010    0.466 -1.491  3.5323  4.679    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.74e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.498 14.012 11.181 9.820 8.696 8.078
0.0152 0.01508 7.90309 0.5000000000 2.2374541759    0.500 -1.415  3.5402  4.665    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.2e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.307 13.695 10.877 9.529 8.465 7.880
0.0152 0.01508 7.90309 0.5185111761 2.2557559013    0.518 -1.369  3.5462  4.658    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.51e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.718e-03 -1.000 1.527e-02 8.193 13.497 10.682 9.339 8.321 7.761
0.0152 0.01508 7.90309 0.5269812942 2.2636389732    0.527 -1.343  3.5495  4.653    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.71e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.718e-03 -1.000 1.527e-02 8.128 13.385 10.572 9.233 8.240 7.694
0.0152 0.01508 7.90309 0.5500000119 2.2836582661    0.550 -1.270  3.5597  4.639    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.36e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.407e-04 6.718e-03 -1.000 1.527e-02 7.946 13.075 10.258 8.924 8.011 7.509
0.0152 0.01508 7.90309 0.5777374506 2.3053612709    0.577 -1.168  3.5766  4.626    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.46e-15      0.00 7.092e-01 2.755e-01 2.745e-03 7.407e-04 6.718e-03 -1.000 1.527e-02 7.690 12.627 9.792 8.463 7.681 7.252
0.0152 0.01508 7.90309 0.6000000238 2.3211214542    0.600 -1.081  3.5919  4.617    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -6.6e-15      0.00 7.092e-01 2.755e-01 2.745e-03 7.407e-04 6.717e-03 -1.000 1.527e-02 7.473 12.253 9.400 8.087 7.409 7.041
0.0152 0.01508 7.90309 0.6052184701 2.3246233463    0.605 -1.059  3.5966  4.617    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.93e-15      0.00 7.092e-01 2.755e-01 2.745e-03 7.406e-04 6.717e-03 -1.000 1.527e-02 7.417 12.150 9.293 7.987 7.338 6.986
0.0152 0.01508 7.90309 0.6270670295 2.3385598660    0.627 -0.966  3.6166  4.619    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.41e-15      0.00 7.092e-01 2.755e-01 2.745e-03 7.406e-04 6.717e-03 -1.000 1.527e-02 7.185 11.712 8.842 7.585 7.049 6.763
0.0152 0.01508 7.90309 0.6370608807 2.3445694447    0.637 -0.930  3.6246  4.622    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.06e-15      0.00 7.092e-01 2.755e-01 2.745e-03 7.406e-04 6.717e-03 -1.000 1.527e-02 7.094 11.526 8.660 7.430 6.938 6.677
0.0152 0.01508 7.90309 0.6499999762 2.3520355225    0.650 -0.889  3.6336  4.626    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -9.8e-15      0.00 7.092e-01 2.755e-01 2.745e-03 7.406e-04 6.717e-03 -1.000 1.527e-02 6.993 11.296 8.451 7.258 6.815 6.582
0.0152 0.01508 7.90309 0.6818643808 2.3690397739    0.682 -0.804  3.6543  4.646    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.14e-14      0.00 7.093e-01 2.754e-01 2.745e-03 7.406e-04 6.717e-03 -1.000 1.527e-02 6.781 10.678 7.990 6.902 6.559 6.381
0.0152 0.01508 7.90309 0.7000000477 2.3779268265    0.700 -0.781  3.6600  4.656    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-14      0.00 7.093e-01 2.754e-01 2.745e-03 7.405e-04 6.716e-03 -1.000 1.527e-02 6.724 10.488 7.865 6.810 6.490 6.326
0.0152 0.01508 7.90309 0.7035536766 2.3796064854    0.704 -0.778  3.6610  4.659    0  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-14      0.00 7.093e-01 2.754e-01 2.742e-03 7.405e-04 6.716e-03 -1.000 1.527e-02 6.714 10.455 7.844 6.796 6.478 6.316
0.0152 0.01508 7.90309 0.7488938570 2.3994395733    0.749 -0.692  3.6775  4.666    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.38e-14      0.00 7.093e-01 2.754e-01 2.709e-03 7.394e-04 6.716e-03 -1.000 1.527e-02 6.500 9.853 7.449 6.508 6.240 6.109
0.0152 0.01508 7.90309 0.7500000000 2.3998889923    0.750 -0.683  3.6788  4.663    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.41e-14      0.00 7.093e-01 2.754e-01 2.708e-03 7.395e-04 6.716e-03 -1.000 1.527e-02 6.478 9.798 7.412 6.480 6.216 6.087
0.0152 0.01508 7.90309 0.8000000119 2.4187245369    0.800 -0.569  3.6960  4.646    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.81e-14      0.00 7.094e-01 2.754e-01 2.708e-03 7.394e-04 6.715e-03 -1.000 1.527e-02 6.193 9.142 6.966 6.141 5.917 5.815
0.0152 0.01508 7.90309 0.8202952147 2.4256207943    0.820 -0.525  3.7025  4.639    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.99e-14      0.00 7.094e-01 2.753e-01 2.708e-03 7.393e-04 6.715e-03 -1.000 1.527e-02 6.084 8.895 6.802 6.014 5.804 5.712
0.0152 0.01508 7.90309 0.8500000238 2.4350347519    0.850 -0.454  3.7132  4.626    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.34e-14      0.00 7.094e-01 2.753e-01 2.708e-03 7.393e-04 6.715e-03 -1.000 1.525e-02 5.906 8.507 6.543 5.814 5.623 5.546
0.0152 0.01508 7.90309 0.8812898397 2.4441659451    0.881 -0.382  3.7234  4.610    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.75e-14      0.00 7.094e-01 2.753e-01 2.707e-03 7.392e-04 6.714e-03 -1.000 1.525e-02 5.725 8.133 6.293 5.615 5.442 5.379
0.0152 0.01508 7.90309 0.9000000358 2.4492788315    0.899 -0.340  3.7296  4.603    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.03e-14      0.00 7.094e-01 2.753e-01 2.707e-03 7.392e-04 6.714e-03 -1.000 1.527e-02 5.621 7.917 6.150 5.501 5.338 5.282
0.0152 0.01508 7.90309 0.9500000477 2.4618122578    0.950 -0.232  3.7445  4.578    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.89e-14      0.00 7.095e-01 2.752e-01 2.707e-03 7.391e-04 6.713e-03 -1.000 1.526e-02 5.351 7.381 5.792 5.216 5.078 5.042
0.0152 0.01508 7.90309 1.0015581846 2.4732410908    1.002 -0.120  3.7588  4.546    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.06e-14      0.00 7.096e-01 2.751e-01 2.706e-03 7.388e-04 6.710e-03 -1.000 1.527e-02 5.071 6.855 5.440 4.932 4.816 4.797
0.0152 0.01508 7.90309 1.0215981007 2.4773271084    1.021 -0.081  3.7636  4.535    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.39e-14      0.00 7.097e-01 2.751e-01 2.705e-03 7.387e-04 6.709e-03 -1.000 1.525e-02 4.973 6.683 5.320 4.834 4.726 4.712
0.0152 0.01508 7.90309 1.0499999523 2.4828116894    1.050 -0.027  3.7702  4.519    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.89e-14      0.00 7.097e-01 2.750e-01 2.705e-03 7.386e-04 6.709e-03 -1.000 1.524e-02 4.839 6.453 5.156 4.701 4.603 4.597
0.0152 0.01508 7.90309 1.1000000238 2.4916803837    1.099  0.071  3.7814  4.486    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -6.9e-14      0.00 7.099e-01 2.748e-01 2.703e-03 7.382e-04 6.705e-03 -1.000 1.527e-02 4.593 6.062 4.863 4.460 4.380 4.387
0.0152 0.01508 7.90309 1.1272243261 2.4961304665    1.127  0.128  3.7883  4.467    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.58e-14      0.00 7.101e-01 2.747e-01 2.702e-03 7.378e-04 6.702e-03 -1.000 1.522e-02 4.449 5.845 4.694 4.320 4.251 4.266
0.0152 0.01508 7.90309 1.1499999762 2.4996678829    1.149  0.170  3.7930  4.453    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.07e-14      0.00 7.102e-01 2.746e-01 2.701e-03 7.376e-04 6.700e-03 -1.000 1.516e-02 4.345 5.697 4.574 4.220 4.158 4.179
0.0152 0.01508 7.90309 1.2000000477 2.5068950653    1.200  0.260  3.8028  4.420    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.14e-14      0.00 7.103e-01 2.745e-01 2.701e-03 7.375e-04 6.699e-03 -1.000 1.524e-02 4.121 5.389 4.316 4.004 3.957 3.988
0.0152 0.01508 7.90309 1.2500000000 2.5134611130    1.250  0.346  3.8125  4.391    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-13      0.00 7.103e-01 2.745e-01 2.701e-03 7.375e-04 6.699e-03 -1.000 1.523e-02 3.905 5.107 4.070 3.798 3.767 3.808
0.0152 0.01508 7.90309 1.2999999523 2.5194499493    1.300  0.427  3.8216  4.363    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.11e-13      0.00 7.103e-01 2.744e-01 2.701e-03 7.374e-04 6.698e-03 -1.000 1.523e-02 3.702 4.863 3.840 3.602 3.585 3.636
0.0152 0.01508 7.90309 1.3500001431 2.5249314308    1.350  0.504  3.8311  4.340    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.17e-13      0.00 7.104e-01 2.744e-01 2.700e-03 7.374e-04 6.698e-03 -1.000 1.519e-02 3.509 4.635 3.620 3.416 3.415 3.476
0.0152 0.01508 7.90309 1.4000000954 2.5299651623    1.400  0.577  3.8408  4.322    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.19e-13      0.00 7.104e-01 2.744e-01 2.700e-03 7.374e-04 6.698e-03 -1.000 1.517e-02 3.327 4.429 3.414 3.243 3.257 3.329
0.0152 0.01508 7.90309 1.4500000477 2.5346016884    1.450  0.645  3.8515  4.312    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-13      0.00 7.104e-01 2.744e-01 2.700e-03 7.373e-04 6.697e-03 -1.000 1.524e-02 3.156 4.236 3.217 3.083 3.115 3.198
0.0152 0.01508 7.90309 1.5000000000 2.5388846397    1.500  0.711  3.8636  4.309    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.06e-13      0.00 7.105e-01 2.743e-01 2.699e-03 7.372e-04 6.696e-03 -1.000 1.523e-02 2.992 4.055 3.026 2.932 2.984 3.081
0.0152 0.01508 7.90309 1.5500001907 2.5428512096    1.550  0.774  3.8768  4.314    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.97e-14      0.00 7.105e-01 2.743e-01 2.699e-03 7.371e-04 6.695e-03 -1.000 1.523e-02 2.835 3.886 2.843 2.792 2.867 2.977
0.0152 0.01508 7.90309 1.6000000238 2.5465342999    1.600  0.835  3.8901  4.320    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.73e-14      0.00 7.106e-01 2.742e-01 2.699e-03 7.370e-04 6.694e-03 -1.000 1.523e-02 2.683 3.724 2.666 2.658 2.756 2.879
0.0152 0.01508 7.90309 1.6500000954 2.5499615669    1.649  0.893  3.9026  4.325    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.77e-14      0.00 7.106e-01 2.742e-01 2.699e-03 7.369e-04 6.693e-03 -1.000 1.522e-02 2.538 3.575 2.503 2.536 2.656 2.790
0.0152 0.01508 7.90309 1.7000000477 2.5531582832    1.699  0.949  3.9145  4.330    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.741e-01 2.698e-03 7.368e-04 6.693e-03 -1.000 1.521e-02 2.399 3.431 2.350 2.423 2.562 2.706
0.0152 0.01508 7.90309 1.7500000000 2.5561456680    1.749  1.002  3.9257  4.333    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.741e-01 2.698e-03 7.367e-04 6.692e-03 -1.000 1.523e-02 2.264 3.293 2.208 2.318 2.475 2.627
0.0152 0.01508 7.90309 1.8000000715 2.5589430332    1.799  1.054  3.9363  4.336    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.741e-01 2.698e-03 7.366e-04 6.692e-03 -1.000 1.520e-02 2.134 3.158 2.078 2.220 2.392 2.551
0.0152 0.01508 7.90309 1.8500000238 2.5615673065    1.849  1.104  3.9462  4.338    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.108e-01 2.740e-01 2.697e-03 7.366e-04 6.690e-03 -1.000 1.519e-02 2.011 3.028 1.963 2.132 2.316 2.480
0.0152 0.01508 7.90309 1.9000000954 2.5640332699    1.899  1.152  3.9556  4.339    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.108e-01 2.740e-01 2.697e-03 7.365e-04 6.690e-03 -1.000 1.519e-02 1.891 2.903 1.857 2.047 2.242 2.410
0.0152 0.01508 7.90309 1.9500001669 2.5663545132    1.950  1.198  3.9645  4.340    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.108e-01 2.740e-01 2.697e-03 7.365e-04 6.689e-03 -1.000 1.518e-02 1.775 2.783 1.760 1.968 2.172 2.344
0.0152 0.01508 7.90309 2.0000000000 2.5685424805    2.000  1.243  3.9728  4.339    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.108e-01 2.739e-01 2.696e-03 7.364e-04 6.689e-03 -1.000 1.523e-02 1.662 2.668 1.668 1.892 2.103 2.279
0.0152 0.01508 7.90309 2.0499999523 2.5706083775    2.050  1.287  3.9808  4.338    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.109e-01 2.739e-01 2.696e-03 7.364e-04 6.689e-03 -1.000 1.523e-02 1.553 2.558 1.583 1.820 2.038 2.217
0.0152 0.01508 7.90309 2.0999999046 2.5725615025    2.099  1.330  3.9883  4.336    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.109e-01 2.739e-01 2.696e-03 7.363e-04 6.688e-03 -1.000 1.518e-02 1.446 2.452 1.502 1.750 1.973 2.155
0.0152 0.01508 7.90309 2.1500000954 2.5744106770    2.149  1.371  3.9956  4.333    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.109e-01 2.739e-01 2.696e-03 7.363e-04 6.688e-03 -1.000 1.519e-02 1.342 2.349 1.424 1.682 1.911 2.096
0.0152 0.01508 7.90309 2.2000000477 2.5761635303    2.199  1.412  4.0025  4.331    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.109e-01 2.739e-01 2.696e-03 7.362e-04 6.688e-03 -1.000 1.523e-02 1.241 2.249 1.349 1.616 1.849 2.036
0.0152 0.01508 7.90309 2.2500000000 2.5778269768    2.249  1.451  4.0092  4.327    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.109e-01 2.738e-01 2.696e-03 7.362e-04 6.687e-03 -1.000 1.522e-02 1.142 2.152 1.277 1.551 1.788 1.977
0.0152 0.01508 7.90309 2.2999999523 2.5794074535    2.299  1.490  4.0157  4.324    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.109e-01 2.738e-01 2.696e-03 7.362e-04 6.687e-03 -1.000 1.521e-02 1.045 2.057 1.207 1.488 1.729 1.920
0.0152 0.01508 7.90309 2.4000000954 2.5823426247    2.399  1.565  4.0279  4.317    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.110e-01 2.738e-01 2.696e-03 7.361e-04 6.687e-03 -1.000 1.519e-02 0.858 1.874 1.072 1.365 1.612 1.808
0.0152 0.01508 7.90309 2.5999999046 2.5874414444    2.600  1.706  4.0506  4.301    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.505 1.531 0.822 1.133 1.389 1.594
0.0152 0.01508 7.90309 2.7250919342 2.5901968479    2.725  1.789  4.0635  4.290    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.297 1.331 0.675 0.994 1.255 1.465
0.0152 0.01508 7.90309 2.8000001907 2.5917119980    2.800  1.838  4.0709  4.283    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.176 1.215 0.590 0.913 1.177 1.390
0.0152 0.01508 7.90309 2.8704905510 2.5930550098    2.871  1.882  4.0776  4.277    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.065 1.111 0.512 0.839 1.105 1.321
0.0152 0.01508 7.90309 3.0000000000 2.5953342915    3.000  1.961  4.0894  4.264    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.133 0.925 0.373 0.706 0.975 1.197
0.0152 0.01508 7.90309 3.1829187870 2.5981931686    3.182  2.068  4.1050  4.244    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.401 0.678 0.185 0.525 0.799 1.027
0.0152 0.01508 7.90309 3.2000000477 2.5984411240    3.199  2.078  4.1064  4.242    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.425 0.656 0.168 0.508 0.782 1.012
0.0152 0.01508 7.90309 3.3207359314 2.6001095772    3.319  2.146  4.1159  4.229    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.595 0.502 0.048 0.393 0.670 0.903
0.0152 0.01508 7.90309 3.4000000954 2.6011312008    3.398  2.190  4.1218  4.219    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.705 0.404 -0.030 0.318 0.596 0.832
0.0152 0.01508 7.90309 3.5442395210 2.6028561592    3.542  2.267  4.1322  4.201    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.898 0.232 -0.169 0.185 0.466 0.705
0.0152 0.01508 7.90309 3.6000001431 2.6034805775    3.598  2.297  4.1360  4.193    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.972 0.166 -0.222 0.133 0.415 0.656
0.0152 0.01508 7.90309 3.7561686039 2.6051163673    3.754  2.378  4.1461  4.171    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.174 -0.015 -0.370 -0.010 0.274 0.520
0.0152 0.01508 7.90309 3.8000001907 2.6055479050    3.798  2.400  4.1487  4.164    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.231 -0.065 -0.412 -0.051 0.235 0.481
0.0152 0.01508 7.90309 3.9289484024 2.6067531109    3.929  2.465  4.1563  4.144    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.393 -0.208 -0.532 -0.167 0.120 0.369
0.0152 0.01508 7.90309 4.0000000000 2.6073791981    4.001  2.501  4.1603  4.133    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.481 -0.286 -0.599 -0.232 0.056 0.306
