# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag
0.0152 0.01508 7.77815 0.2500000000 1.8403258324    0.250 -1.898  3.4829  4.618    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.58e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.516 16.112 13.097 11.681 10.084 9.205
0.0152 0.01508 7.77815 0.3000000119 1.9529139996    0.300 -1.781  3.4945  4.626    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.87e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.222 15.499 12.549 11.134 9.678 8.875
0.0152 0.01508 7.77815 0.3491078019 2.0419528484    0.349 -1.680  3.5039  4.629    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.18e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.970 15.023 12.121 10.725 9.354 8.600
0.0152 0.01508 7.77815 0.3705108166 2.0758085251    0.371 -1.638  3.5081  4.629    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.32e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.865 14.822 11.940 10.553 9.219 8.485
0.0152 0.01508 7.77815 0.3832006752 2.0947036743    0.383 -1.613  3.5104  4.628    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.43e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.801 14.707 11.835 10.453 9.139 8.417
0.0152 0.01508 7.77815 0.4000000358 2.1185026169    0.400 -1.582  3.5133  4.627    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.55e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.724 14.572 11.709 10.331 9.042 8.334
0.0152 0.01508 7.77815 0.4500000477 2.1822810173    0.450 -1.486  3.5230  4.621    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.03e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.484 14.146 11.312 9.948 8.742 8.079
0.0152 0.01508 7.77815 0.5000000000 2.2374541759    0.500 -1.387  3.5336  4.611    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.65e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.238 13.721 10.906 9.558 8.436 7.820
0.0152 0.01508 7.77815 0.5308032036 2.2671012878    0.531 -1.320  3.5415  4.601    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.17e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.071 13.435 10.627 9.289 8.228 7.646
0.0152 0.01508 7.77815 0.5500000119 2.2836582661    0.550 -1.278  3.5469  4.596    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.53e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.718e-03 -1.000 1.527e-02 7.966 13.255 10.448 9.115 8.095 7.536
0.0152 0.01508 7.77815 0.5546338558 2.2874579430    0.554 -1.269  3.5484  4.596    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.61e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.718e-03 -1.000 1.527e-02 7.942 13.211 10.404 9.072 8.064 7.511
0.0152 0.01508 7.77815 0.5623565316 2.2936308384    0.562 -1.250  3.5511  4.594    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.78e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.718e-03 -1.000 1.527e-02 7.895 13.129 10.322 8.991 8.004 7.463
0.0152 0.01508 7.77815 0.5942919254 2.3172099590    0.594 -1.156  3.5649  4.580    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.85e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.407e-04 6.718e-03 -1.000 1.527e-02 7.661 12.731 9.909 8.581 7.705 7.225
0.0152 0.01508 7.77815 0.6000000238 2.3211214542    0.600 -1.139  3.5677  4.577    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.07e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.407e-04 6.718e-03 -1.000 1.527e-02 7.617 12.656 9.829 8.503 7.649 7.180
0.0152 0.01508 7.77815 0.6108591557 2.3283312321    0.611 -1.104  3.5739  4.575    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.53e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.407e-04 6.718e-03 -1.000 1.527e-02 7.529 12.502 9.667 8.342 7.535 7.093
0.0152 0.01508 7.77815 0.6337038875 2.3425753117    0.634 -1.020  3.5893  4.569    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.82e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.407e-04 6.718e-03 -1.000 1.527e-02 7.320 12.135 9.278 7.964 7.268 6.888
0.0152 0.01508 7.77815 0.6499999762 2.3520355225    0.650 -0.955  3.6021  4.566    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.01e-15      0.00 7.092e-01 2.755e-01 2.745e-03 7.407e-04 6.718e-03 -1.000 1.527e-02 7.156 11.849 8.975 7.684 7.065 6.731
0.0152 0.01508 7.77815 0.6654269695 2.3605020046    0.665 -0.890  3.6163  4.568    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-14      0.00 7.092e-01 2.755e-01 2.745e-03 7.407e-04 6.718e-03 -1.000 1.527e-02 6.994 11.540 8.656 7.401 6.863 6.575
0.0152 0.01508 7.77815 0.6820994616 2.3691585064    0.682 -0.820  3.6320  4.572    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.19e-14      0.00 7.092e-01 2.755e-01 2.745e-03 7.407e-04 6.718e-03 -1.000 1.527e-02 6.820 11.162 8.296 7.099 6.648 6.411
0.0152 0.01508 7.77815 0.6997975111 2.3778305054    0.700 -0.749  3.6487  4.579    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.38e-14      0.00 7.092e-01 2.755e-01 2.745e-03 7.407e-04 6.718e-03 -1.000 1.527e-02 6.641 10.666 7.914 6.797 6.432 6.242
0.0152 0.01508 7.77815 0.7000000477 2.3779268265    0.700 -0.748  3.6489  4.579    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.38e-14      0.00 7.092e-01 2.755e-01 2.745e-03 7.407e-04 6.718e-03 -1.000 1.527e-02 6.639 10.660 7.909 6.794 6.430 6.240
0.0152 0.01508 7.77815 0.7109314203 2.3830323219    0.711 -0.701  3.6625  4.593    0  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1  -1.5e-14      0.00 7.092e-01 2.755e-01 2.737e-03 7.404e-04 6.718e-03 -1.000 1.527e-02 6.524 10.221 7.632 6.599 6.287 6.128
0.0152 0.01508 7.77815 0.7158149481 2.3852553368    0.716 -0.688  3.6665  4.599    0  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.53e-14      0.00 7.092e-01 2.755e-01 2.734e-03 7.403e-04 6.718e-03 -1.000 1.527e-02 6.491 10.094 7.554 6.546 6.248 6.097
0.0152 0.01508 7.77815 0.7500000000 2.3998889923    0.750 -0.633  3.6835  4.632    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.64e-14      0.00 7.093e-01 2.755e-01 2.709e-03 7.396e-04 6.718e-03 -1.000 1.527e-02 6.351 9.562 7.238 6.338 6.085 5.964
0.0152 0.01508 7.77815 0.7761399746 2.4100842476    0.776 -0.586  3.6930  4.638    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.79e-14      0.00 7.093e-01 2.754e-01 2.708e-03 7.396e-04 6.718e-03 -1.000 1.527e-02 6.236 9.249 7.036 6.192 5.962 5.855
0.0152 0.01508 7.77815 0.8000000119 2.4187245369    0.800 -0.549  3.6994  4.640    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.92e-14      0.00 7.093e-01 2.754e-01 2.708e-03 7.396e-04 6.717e-03 -1.000 1.527e-02 6.142 9.016 6.885 6.081 5.864 5.767
0.0152 0.01508 7.77815 0.8500000238 2.4350347519    0.850 -0.441  3.7157  4.623    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.43e-14      0.00 7.093e-01 2.754e-01 2.708e-03 7.395e-04 6.717e-03 -1.000 1.527e-02 5.872 8.425 6.491 5.775 5.589 5.515
0.0152 0.01508 7.77815 0.8825284839 2.4445121288    0.882 -0.380  3.7245  4.613    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.76e-14      0.00 7.094e-01 2.754e-01 2.708e-03 7.395e-04 6.716e-03 -1.000 1.524e-02 5.720 8.107 6.280 5.607 5.436 5.375
0.0152 0.01508 7.77815 0.9000000358 2.4492788315    0.899 -0.341  3.7301  4.605    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.02e-14      0.00 7.093e-01 2.754e-01 2.708e-03 7.394e-04 6.716e-03 -1.000 1.524e-02 5.622 7.910 6.148 5.501 5.339 5.284
0.0152 0.01508 7.77815 0.9429094195 2.4601278305    0.942 -0.248  3.7424  4.582    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.74e-14      0.00 7.094e-01 2.753e-01 2.708e-03 7.394e-04 6.715e-03 -1.000 1.527e-02 5.390 7.461 5.843 5.256 5.115 5.076
0.0152 0.01508 7.77815 0.9543751478 2.4628374577    0.954 -0.223  3.7457  4.576    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.97e-14      0.00 7.094e-01 2.753e-01 2.708e-03 7.393e-04 6.715e-03 -1.000 1.527e-02 5.328 7.336 5.763 5.193 5.057 5.022
0.0152 0.01508 7.77815 0.9926232100 2.4713582993    0.993 -0.143  3.7561  4.555    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.79e-14      0.00 7.094e-01 2.753e-01 2.707e-03 7.392e-04 6.714e-03 -1.000 1.527e-02 5.129 6.956 5.511 4.990 4.870 4.848
0.0152 0.01508 7.77815 1.0000000000 2.4729156494    1.000 -0.129  3.7580  4.551    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.96e-14      0.00 7.094e-01 2.753e-01 2.707e-03 7.392e-04 6.714e-03 -1.000 1.527e-02 5.092 6.888 5.465 4.953 4.836 4.816
0.0152 0.01508 7.77815 1.0499999523 2.4828116894    1.050 -0.032  3.7697  4.522    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.82e-14      0.00 7.095e-01 2.752e-01 2.707e-03 7.390e-04 6.713e-03 -1.000 1.525e-02 4.850 6.472 5.170 4.712 4.613 4.607
0.0152 0.01508 7.77815 1.1000000238 2.4916803837    1.099  0.066  3.7808  4.488    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.82e-14      0.00 7.097e-01 2.751e-01 2.706e-03 7.388e-04 6.710e-03 -1.000 1.527e-02 4.604 6.080 4.877 4.470 4.389 4.396
0.0152 0.01508 7.77815 1.1474306583 2.4992768764    1.147  0.164  3.7924  4.455    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.99e-14      0.00 7.098e-01 2.750e-01 2.704e-03 7.384e-04 6.707e-03 -1.000 1.518e-02 4.360 5.717 4.590 4.234 4.171 4.191
0.0152 0.01508 7.77815 1.1499999762 2.4996678829    1.149  0.169  3.7929  4.453    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.04e-14      0.00 7.099e-01 2.750e-01 2.704e-03 7.384e-04 6.707e-03 -1.000 1.517e-02 4.348 5.701 4.577 4.223 4.161 4.181
0.0152 0.01508 7.77815 1.2000000477 2.5068950653    1.200  0.258  3.8027  4.421    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -9.1e-14      0.00 7.099e-01 2.748e-01 2.704e-03 7.382e-04 6.706e-03 -1.000 1.526e-02 4.124 5.393 4.319 4.007 3.960 3.991
0.0152 0.01508 7.77815 1.2500000000 2.5134611130    1.250  0.345  3.8124  4.392    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-13      0.00 7.099e-01 2.748e-01 2.704e-03 7.382e-04 6.706e-03 -1.000 1.525e-02 3.908 5.111 4.073 3.801 3.770 3.811
0.0152 0.01508 7.77815 1.2999999523 2.5194499493    1.300  0.426  3.8216  4.364    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-13      0.00 7.100e-01 2.748e-01 2.704e-03 7.382e-04 6.705e-03 -1.000 1.525e-02 3.705 4.866 3.843 3.605 3.588 3.639
0.0152 0.01508 7.77815 1.3500001431 2.5249314308    1.350  0.503  3.8311  4.341    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.16e-13      0.00 7.100e-01 2.748e-01 2.703e-03 7.382e-04 6.704e-03 -1.000 1.521e-02 3.512 4.638 3.624 3.419 3.418 3.479
0.0152 0.01508 7.77815 1.4000000954 2.5299651623    1.400  0.576  3.8407  4.323    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-13      0.00 7.100e-01 2.748e-01 2.703e-03 7.381e-04 6.704e-03 -1.000 1.519e-02 3.330 4.431 3.416 3.245 3.260 3.332
0.0152 0.01508 7.77815 1.4500000477 2.5346016884    1.450  0.644  3.8515  4.313    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-13      0.00 7.100e-01 2.747e-01 2.703e-03 7.381e-04 6.704e-03 -1.000 1.525e-02 3.160 4.240 3.220 3.086 3.118 3.202
0.0152 0.01508 7.77815 1.5000000000 2.5388846397    1.500  0.710  3.8636  4.311    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-13      0.00 7.101e-01 2.747e-01 2.702e-03 7.380e-04 6.703e-03 -1.000 1.524e-02 2.996 4.058 3.030 2.936 2.988 3.085
0.0152 0.01508 7.77815 1.5500001907 2.5428512096    1.550  0.772  3.8769  4.316    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.92e-14      0.00 7.101e-01 2.746e-01 2.702e-03 7.379e-04 6.702e-03 -1.000 1.525e-02 2.840 3.890 2.847 2.796 2.872 2.982
0.0152 0.01508 7.77815 1.6000000238 2.5465342999    1.600  0.833  3.8901  4.322    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -6.7e-14      0.00 7.102e-01 2.746e-01 2.702e-03 7.378e-04 6.701e-03 -1.000 1.524e-02 2.688 3.729 2.671 2.663 2.762 2.884
0.0152 0.01508 7.77815 1.6500000954 2.5499615669    1.649  0.890  3.9026  4.328    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.74e-14      0.00 7.102e-01 2.746e-01 2.702e-03 7.377e-04 6.701e-03 -1.000 1.523e-02 2.544 3.580 2.509 2.542 2.662 2.796
0.0152 0.01508 7.77815 1.7000000477 2.5531582832    1.699  0.946  3.9146  4.332    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.102e-01 2.745e-01 2.701e-03 7.377e-04 6.700e-03 -1.000 1.523e-02 2.405 3.437 2.356 2.429 2.568 2.712
0.0152 0.01508 7.77815 1.7500000000 2.5561456680    1.749  1.000  3.9259  4.336    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.102e-01 2.745e-01 2.701e-03 7.376e-04 6.700e-03 -1.000 1.524e-02 2.270 3.299 2.215 2.324 2.482 2.633
0.0152 0.01508 7.77815 1.8000000715 2.5589430332    1.799  1.052  3.9365  4.339    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.103e-01 2.745e-01 2.701e-03 7.375e-04 6.699e-03 -1.000 1.522e-02 2.141 3.164 2.085 2.227 2.400 2.558
0.0152 0.01508 7.77815 1.8500000238 2.5615673065    1.849  1.101  3.9464  4.342    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.103e-01 2.744e-01 2.700e-03 7.375e-04 6.699e-03 -1.000 1.522e-02 2.018 3.035 1.971 2.140 2.324 2.488
0.0152 0.01508 7.77815 1.9000000954 2.5640332699    1.899  1.149  3.9559  4.344    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.103e-01 2.745e-01 2.700e-03 7.374e-04 6.698e-03 -1.000 1.521e-02 1.899 2.910 1.866 2.056 2.251 2.420
0.0152 0.01508 7.77815 1.9500001669 2.5663545132    1.950  1.195  3.9650  4.345    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.104e-01 2.744e-01 2.700e-03 7.374e-04 6.698e-03 -1.000 1.520e-02 1.782 2.790 1.769 1.978 2.182 2.355
0.0152 0.01508 7.77815 2.0000000000 2.5685424805    2.000  1.240  3.9736  4.346    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.104e-01 2.744e-01 2.700e-03 7.373e-04 6.698e-03 -1.000 1.527e-02 1.670 2.676 1.680 1.904 2.116 2.293
0.0152 0.01508 7.77815 2.0499999523 2.5706083775    2.050  1.283  3.9818  4.345    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.104e-01 2.744e-01 2.700e-03 7.373e-04 6.697e-03 -1.000 1.523e-02 1.561 2.567 1.596 1.834 2.052 2.232
0.0152 0.01508 7.77815 2.0999999046 2.5725615025    2.099  1.326  3.9895  4.344    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.104e-01 2.744e-01 2.700e-03 7.372e-04 6.697e-03 -1.000 1.519e-02 1.455 2.462 1.515 1.765 1.989 2.172
0.0152 0.01508 7.77815 2.1500000954 2.5744106770    2.149  1.367  3.9970  4.343    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.105e-01 2.743e-01 2.699e-03 7.372e-04 6.696e-03 -1.000 1.521e-02 1.352 2.360 1.440 1.699 1.929 2.114
0.0152 0.01508 7.77815 2.2000000477 2.5761635303    2.199  1.408  4.0040  4.341    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.104e-01 2.743e-01 2.700e-03 7.372e-04 6.696e-03 -1.000 1.526e-02 1.251 2.260 1.366 1.634 1.868 2.056
0.0152 0.01508 7.77815 2.2500000000 2.5778269768    2.249  1.447  4.0108  4.338    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.105e-01 2.743e-01 2.700e-03 7.372e-04 6.696e-03 -1.000 1.525e-02 1.153 2.164 1.295 1.571 1.809 1.999
0.0152 0.01508 7.77815 2.2999999523 2.5794074535    2.299  1.485  4.0174  4.336    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.105e-01 2.743e-01 2.700e-03 7.371e-04 6.696e-03 -1.000 1.525e-02 1.058 2.070 1.227 1.509 1.751 1.943
0.0152 0.01508 7.77815 2.3190219402 2.5799882412    2.318  1.499  4.0198  4.335    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.105e-01 2.743e-01 2.699e-03 7.371e-04 6.695e-03 -1.000 1.524e-02 1.022 2.035 1.201 1.486 1.729 1.923
0.0152 0.01508 7.77815 2.4000000954 2.5823426247    2.399  1.559  4.0300  4.331    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.105e-01 2.743e-01 2.699e-03 7.371e-04 6.695e-03 -1.000 1.521e-02 0.872 1.889 1.095 1.390 1.638 1.835
0.0152 0.01508 7.77815 2.5859467983 2.5871126652    2.586  1.689  4.0513  4.319    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.093e-01 2.754e-01 2.709e-03 7.397e-04 6.718e-03 -1.000 1.527e-02 0.548 1.576 0.869 1.179 1.436 1.642
0.0152 0.01508 7.77815 2.5999999046 2.5874414444    2.600  1.698  4.0528  4.318    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.525 1.553 0.852 1.164 1.421 1.627
0.0152 0.01508 7.77815 2.8000001907 2.5917119980    2.800  1.828  4.0735  4.303    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.201 1.244 0.628 0.952 1.216 1.431
0.0152 0.01508 7.77815 2.9854984283 2.5950903893    2.986  1.940  4.0909  4.289    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.080 0.982 0.434 0.767 1.037 1.260
0.0152 0.01508 7.77815 3.0000000000 2.5953342915    3.000  1.949  4.0923  4.288    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.101 0.962 0.420 0.753 1.023 1.247
0.0152 0.01508 7.77815 3.1960794926 2.5983843803    3.195  2.060  4.1092  4.271    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.381 0.707 0.227 0.569 0.844 1.075
0.0152 0.01508 7.77815 3.2000000477 2.5984411240    3.199  2.062  4.1096  4.271    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.386 0.702 0.224 0.566 0.841 1.072
0.0152 0.01508 7.77815 3.3449101448 2.6004271507    3.343  2.141  4.1212  4.258    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.583 0.527 0.089 0.437 0.715 0.951
0.0152 0.01508 7.77815 3.4000000954 2.6011312008    3.398  2.170  4.1255  4.253    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.656 0.463 0.039 0.389 0.668 0.905
0.0152 0.01508 7.77815 3.4569957256 2.6018326283    3.455  2.200  4.1298  4.248    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.730 0.398 -0.012 0.340 0.620 0.859
0.0152 0.01508 7.77815 3.6000001431 2.6034805775    3.598  2.273  4.1404  4.235    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.912 0.238 -0.138 0.219 0.502 0.746
0.0152 0.01508 7.77815 3.6525356770 2.6040489674    3.650  2.299  4.1440  4.229    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.977 0.181 -0.183 0.175 0.459 0.705
